"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-03-19","Colombia-Caldas-Norcasia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Pacora","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Palestina","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"3","cases"
"2016-03-19","Colombia-Caldas-Pensilvania","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Caldas-Riosucio","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Caldas-Risaralda","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Salamina","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Samana","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Caldas-San_Jose","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Supia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Victoria","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Caldas-Villamaria","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Viterbo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"6","cases"
"2016-03-19","Colombia-Caqueta-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caqueta-Florencia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"19","cases"
"2016-03-19","Colombia-Caqueta-Albania","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caqueta-Belen_De_Los_Andaquies","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Caqueta-Cartagena_Del_Chaira","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caqueta-Curillo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Caqueta-El_Doncello","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"6","cases"
"2016-03-19","Colombia-Caqueta-El_Paujil","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Caqueta-La_Montanita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Caqueta-Milan","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caqueta-Morelia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Caqueta-Puerto_Rico","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caqueta-San_Jose_Del_Fragua","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Caqueta-San_Vicente_Del_Caguan","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Caqueta-Solano","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caqueta-Solita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caqueta-Valparaiso","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Popayan","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Cauca-Almaguer","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Argelia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cauca-Balboa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cauca-Bolivar","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Buenos_Aires","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Cajibio","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Caldono","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Caloto","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Corinto","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-El_Tambo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Florencia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Guachene","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Guapi","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Inza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Jambalo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-La_Sierra","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-La_Vega","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Lopez","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Mercaderes","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cauca-Miranda","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Morales","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Padilla","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Paez","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Patia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Piamonte","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Piendamo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Puerto_Tejada","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cauca-Purace","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Rosas","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-San_Sebastian","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Santander_De_Quilichao","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cauca-Santa_Rosa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Silvia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Sotara","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Suarez","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Sucre","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Timbio","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Timbiqui","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Toribio","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Totoro","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cauca-Villa_Rica","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Valledupar","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"22","cases"
"2016-03-19","Colombia-Cesar-Aguachica","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"12","cases"
"2016-03-19","Colombia-Cesar-Agustin_Codazzi","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Astrea","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Becerril","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Bosconia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Chimichagua","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Chiriguana","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Cesar-Curumani","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"3","cases"
"2016-03-19","Colombia-Cesar-El_Copey","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cesar-El_Paso","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Gamarra","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Gonzalez","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-La_Gloria","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-La_Jagua_De_Ibirico","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Manaure","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Pailitas","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Pelaya","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Pueblo_Bello","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Rio_De_Oro","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-La_Paz","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-San_Alberto","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cesar-San_Diego","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-San_Martin","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cesar-Tamalameque","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"10","cases"
"2016-03-19","Colombia-Cordoba-Monteria","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"44","cases"
"2016-03-19","Colombia-Cordoba-Ayapel","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Buenavista","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Canalete","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Cerete","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cordoba-Chima","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Chinu","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Cienaga_De_Oro","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cordoba-Cotorra","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-La_Apartada","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Lorica","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Cordoba-Los_Cordobas","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Momil","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Montelibano","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"13","cases"
"2016-03-19","Colombia-Cordoba-Monitos","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Planeta_Rica","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Pueblo_Nuevo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Puerto_Escondido","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Puerto_Libertador","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Purisima","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-Sahagun","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cordoba-San_Andres_Sotavento","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-San_Antero","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-San_Bernardo_Del_Viento","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-San_Carlos","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-San_Jose_De_Ure","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cordoba-San_Pelayo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cordoba-Tierralta","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cordoba-Tuchin","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cordoba-Valencia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Agua_De_Dios","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"4","cases"
"2016-03-19","Colombia-Cundinamarca-Alban","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Anapoima","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"6","cases"
"2016-03-19","Colombia-Cundinamarca-Anolaima","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Arbelaez","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Beltran","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Bituima","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Bojaca","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Cabrera","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Cachipay","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Cajica","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Caparrapi","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Caqueza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cundinamarca-Carmen_De_Carupa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Chaguani","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Chia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Chipaque","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Choachi","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Choconta","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Cogua","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Cota","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Cucunuba","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-El_Colegio","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"7","cases"
"2016-03-19","Colombia-Cundinamarca-El_Penon","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cundinamarca-El_Rosal","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Facatativa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Fomeque","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Fosca","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Funza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Fuquene","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Fusagasuga","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cundinamarca-Gachala","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Gachancipa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Gacheta","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Gama","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Girardot","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"57","cases"
"2016-03-19","Colombia-Cundinamarca-Granada","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Guacheta","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Guaduas","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"3","cases"
"2016-03-19","Colombia-Cundinamarca-Guasca","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Cundinamarca-Guataqui","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Cundinamarca-Guatavita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
